ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10106.0,31.0,106.87,7.0,3312.0,2018-02-17,3245.0,5,2,91.0,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10120.0,47.0,82.21,13.0,3863.0,2018-04-29,3175.0,5,2,91.0,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,1
10133.0,24.0,77.64,8.0,1863.0,2018-06-27,3117.0,5,2,91.0,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10143.0,36.0,109.61,2.0,3945.0,2018-08-10,3074.0,5,2,91.0,S700_1691,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,1
10156.0,48.0,103.21,2.0,4954.0,2018-10-08,3016.0,5,2,91.0,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10168.0,28.0,98.65,14.0,2762.0,2018-10-28,2997.0,5,2,91.0,S700_1691,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,2
10199.0,48.0,83.12,2.0,3989.0,2018-12-01,2964.0,5,2,91.0,S700_1691,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,1
10210.0,21.0,78.55,12.0,1649.0,2019-01-12,2923.0,5,2,91.0,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,2
10223.0,25.0,101.39,14.0,2534.0,2019-02-20,2885.0,5,2,91.0,S700_1691,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,2
10235.0,25.0,103.21,8.0,2580.0,2019-04-02,2845.0,5,2,91.0,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,2
10250.0,31.0,91.34,9.0,2831.0,2019-05-11,2807.0,5,2,91.0,S700_1691,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,2
10262.0,40.0,84.03,4.0,3361.0,2019-06-24,2764.0,0,2,91.0,S700_1691,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10275.0,32.0,89.51,14.0,2864.0,2019-07-23,2736.0,5,2,91.0,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,2
10284.0,24.0,83.12,6.0,1994.0,2019-08-21,2708.0,5,2,91.0,S700_1691,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,2
10296.0,42.0,102.3,2.0,4296.0,2019-09-15,2684.0,5,2,91.0,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,1
10308.0,21.0,105.95,12.0,2224.0,2019-10-15,2655.0,5,2,91.0,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,2
10316.0,34.0,82.21,4.0,2795.0,2019-11-01,2639.0,5,2,91.0,S700_1691,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,2
10328.0,27.0,102.3,8.0,2762.0,2019-11-12,2629.0,5,2,91.0,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,2
10340.0,30.0,88.6,5.0,2658.0,2019-11-24,2618.0,5,2,91.0,S700_1691,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,2
10353.0,39.0,129.33,9.0,5043.0,2019-12-04,2609.0,5,2,91.0,S700_1691,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,1
10361.0,20.0,60.54,4.0,1210.0,2019-12-17,2597.0,5,2,91.0,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,2
10375.0,37.0,81.87,6.0,3029.0,2020-02-03,2550.0,5,2,91.0,S700_1691,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,1
10388.0,46.0,214.6325,2.0,7951.5,2020-03-03,2522.0,5,2,91.0,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,0
10398.0,47.0,87.69,6.0,4121.0,2020-03-30,2496.0,5,2,91.0,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,1
10401.0,11.0,103.21,8.0,1135.0,2020-04-03,2493.0,3,2,91.0,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,2
10416.0,23.0,91.34,9.0,2100.0,2020-05-10,2457.0,5,2,91.0,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,2
10105.0,29.0,70.15,12.0,2034.0,2018-02-11,3277.0,5,3,86.0,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,2
10117.0,38.0,79.68,6.0,3027.0,2018-04-16,3214.0,5,3,86.0,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,1
10128.0,32.0,97.0,3.0,3104.0,2018-06-06,3164.0,5,3,86.0,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10142.0,43.0,84.01,9.0,3612.0,2018-08-08,3102.0,5,3,86.0,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10153.0,31.0,87.48,8.0,2711.0,2018-09-28,3052.0,5,3,86.0,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10166.0,29.0,103.93,3.0,3013.0,2018-10-21,3030.0,5,3,86.0,S700_1938,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,1
10177.0,31.0,88.34,10.0,2738.0,2018-11-07,3014.0,5,3,86.0,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,2
10185.0,30.0,94.4,10.0,2832.0,2018-11-14,3008.0,5,3,86.0,S700_1938,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,2
10196.0,50.0,94.4,2.0,4720.0,2018-11-26,2997.0,5,3,86.0,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,1
10208.0,40.0,80.55,10.0,3222.0,2019-01-02,2961.0,5,3,86.0,S700_1938,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,1
10221.0,23.0,97.0,4.0,2231.0,2019-02-18,2915.0,5,3,86.0,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,2
10232.0,26.0,88.34,7.0,2296.0,2019-03-20,2886.0,5,3,86.0,S700_1938,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,2
10248.0,40.0,103.93,13.0,4157.0,2019-05-07,2839.0,0,3,86.0,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,1
10273.0,21.0,102.2,14.0,2146.0,2019-07-21,2765.0,5,3,86.0,S700_1938,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,2
10282.0,43.0,86.61,2.0,3724.0,2019-08-20,2736.0,5,3,86.0,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,1
10293.0,29.0,71.89,5.0,2084.0,2019-09-09,2717.0,5,3,86.0,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,2
10306.0,38.0,91.81,10.0,3488.0,2019-10-14,2683.0,5,3,86.0,S700_1938,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10314.0,23.0,76.22,2.0,1753.0,2019-10-22,2676.0,5,3,86.0,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,2
10327.0,20.0,173.46,7.0,3469.0,2019-11-10,2658.0,4,3,86.0,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,1
10337.0,36.0,70.3,9.0,2530.0,2019-11-21,2648.0,5,3,86.0,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,2
10350.0,28.0,104.44,4.0,2924.0,2019-12-02,2638.0,5,3,86.0,S700_1938,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10372.0,44.0,102.2,2.0,4496.0,2020-01-26,2584.0,5,3,86.0,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,1
10397.0,32.0,80.55,5.0,2577.0,2020-03-28,2523.0,5,3,86.0,S700_1938,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,2
10414.0,34.0,103.93,13.0,3533.0,2020-05-06,2485.0,3,3,86.0,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,1
10106.0,30.0,105.91,16.0,3177.0,2018-02-17,3295.0,5,3,90.0,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10119.0,29.0,94.14,7.0,2730.0,2018-04-28,3226.0,5,3,90.0,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,2
10131.0,22.0,85.99,8.0,1891.0,2018-06-16,3178.0,5,3,90.0,S700_2047,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,2
10143.0,26.0,100.48,11.0,2612.0,2018-08-10,3124.0,5,3,90.0,S700_2047,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,2
10155.0,32.0,91.43,9.0,2925.0,2018-10-06,3068.0,5,3,90.0,S700_2047,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,2
10167.0,29.0,101.38,5.0,2940.0,2018-10-23,3052.0,0,3,90.0,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,2
10178.0,34.0,96.86,8.0,3293.0,2018-11-08,3037.0,5,3,90.0,S700_2047,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,1
10186.0,24.0,99.57,5.0,2389.0,2018-11-14,3032.0,5,3,90.0,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,2
10197.0,24.0,90.52,2.0,2172.0,2018-11-26,3021.0,5,3,90.0,S700_2047,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,2
10222.0,26.0,102.29,8.0,2659.0,2019-02-19,2937.0,5,3,90.0,S700_2047,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,2
10249.0,40.0,95.95,4.0,3838.0,2019-05-08,2860.0,5,3,90.0,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,1
10262.0,44.0,94.14,13.0,4142.0,2019-06-24,2814.0,0,3,90.0,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10274.0,24.0,90.52,5.0,2172.0,2019-07-21,2788.0,5,3,90.0,S700_2047,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,2
10283.0,20.0,94.14,2.0,1882.0,2019-08-20,2759.0,5,3,90.0,S700_2047,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,2
10296.0,34.0,102.29,11.0,3477.0,2019-09-15,2734.0,5,3,90.0,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,1
10307.0,34.0,97.76,5.0,3323.0,2019-10-14,2706.0,5,3,90.0,S700_2047,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,1
10316.0,45.0,93.24,13.0,4195.0,2019-11-01,2689.0,5,3,90.0,S700_2047,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,1
10328.0,41.0,101.38,9.0,4156.0,2019-11-12,2679.0,5,3,90.0,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10339.0,55.0,71.25,15.0,3918.0,2019-11-23,2669.0,5,3,90.0,S700_2047,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,1
10352.0,23.0,102.29,3.0,2352.0,2019-12-03,2660.0,5,3,90.0,S700_2047,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,2
10361.0,24.0,45.39,14.0,1089.0,2019-12-17,2647.0,5,3,90.0,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,2
10373.0,32.0,84.41,15.0,2701.0,2020-01-31,2603.0,5,3,90.0,S700_2047,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,2
10386.0,29.0,85.76,13.0,2487.0,2020-03-01,2574.0,4,3,90.0,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10398.0,36.0,108.62,7.0,3910.0,2020-03-30,2546.0,5,3,90.0,S700_2047,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,1
10400.0,46.0,87.8,5.0,4038.0,2020-04-01,2545.0,5,3,90.0,S700_2047,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,1
10415.0,32.0,95.95,4.0,3070.0,2020-05-09,2508.0,1,3,90.0,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,1
10106.0,34.0,110.69,9.0,3763.0,2018-02-17,3321.0,5,2,99.0,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10120.0,24.0,107.7,15.0,2584.0,2018-04-29,3251.0,5,2,99.0,S700_2466,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,2
10131.0,40.0,110.69,1.0,4427.0,2018-06-16,3204.0,5,2,99.0,S700_2466,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,1
10143.0,26.0,82.77,4.0,2152.0,2018-08-10,3150.0,5,2,99.0,S700_2466,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,2
10155.0,20.0,117.67,2.0,2353.0,2018-10-06,3094.0,5,2,99.0,S700_2466,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,2
10168.0,31.0,110.69,16.0,3431.0,2018-10-28,3073.0,5,2,99.0,S700_2466,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,1
10178.0,22.0,87.75,1.0,1930.0,2018-11-08,3063.0,5,2,99.0,S700_2466,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,2
10198.0,42.0,113.68,1.0,4774.0,2018-11-27,3045.0,5,2,99.0,S700_2466,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,1
10210.0,26.0,99.72,14.0,2592.0,2019-01-12,3000.0,5,2,99.0,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,2
10222.0,37.0,87.75,1.0,3246.0,2019-02-19,2963.0,5,2,99.0,S700_2466,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,1
10235.0,38.0,88.75,10.0,3372.0,2019-04-02,2922.0,5,2,99.0,S700_2466,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,1
10250.0,35.0,111.69,11.0,3909.0,2019-05-11,2884.0,5,2,99.0,S700_2466,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,1
10262.0,33.0,90.75,6.0,2994.0,2019-06-24,2841.0,0,2,99.0,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10275.0,39.0,114.68,16.0,4472.0,2019-07-23,2813.0,5,2,99.0,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,1
10284.0,45.0,101.71,8.0,4576.0,2019-08-21,2785.0,5,2,99.0,S700_2466,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,1
10296.0,24.0,101.71,4.0,2441.0,2019-09-15,2761.0,5,2,99.0,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,2
10308.0,35.0,88.75,14.0,3106.0,2019-10-15,2732.0,5,2,99.0,S700_2466,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,1
10316.0,23.0,117.67,6.0,2706.0,2019-11-01,2716.0,5,2,99.0,S700_2466,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,2
10328.0,37.0,108.69,10.0,4021.0,2019-11-12,2706.0,5,2,99.0,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,1
10340.0,55.0,87.75,7.0,4826.0,2019-11-24,2695.0,5,2,99.0,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,1
10352.0,49.0,100.72,2.0,4935.0,2019-12-03,2687.0,5,2,99.0,S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,1
10361.0,26.0,105.95,9.0,2754.0,2019-12-17,2674.0,5,2,99.0,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,2
10375.0,33.0,116.87,1.0,3856.0,2020-02-03,2627.0,5,2,99.0,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,1
10386.0,37.0,83.84,14.0,3102.0,2020-03-01,2601.0,4,2,99.0,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10398.0,22.0,86.76,8.0,1908.0,2020-03-30,2573.0,5,2,99.0,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,2
10401.0,67.0,88.75,10.0,7543.0,2020-04-03,2570.0,3,2,99.0,S700_2466,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,0
10416.0,22.0,111.69,11.0,2457.0,2020-05-10,2534.0,5,2,99.0,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,2
10105.0,31.0,65.77,3.0,2038.0,2018-02-11,3354.0,5,3,72.0,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,2
10119.0,38.0,65.77,12.0,2499.0,2018-04-28,3279.0,5,3,72.0,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,2
10129.0,45.0,85.29,3.0,3838.0,2018-06-12,3235.0,5,3,72.0,S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,1
10143.0,31.0,85.29,16.0,2643.0,2018-08-10,3177.0,5,3,72.0,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,2
10154.0,36.0,64.33,1.0,2315.0,2018-10-02,3125.0,5,3,72.0,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,92561,USA,Young,Leslie,2
10167.0,46.0,70.11,10.0,3225.0,2018-10-23,3105.0,0,3,72.0,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,1
10177.0,32.0,76.62,1.0,2451.0,2018-11-07,3091.0,5,3,72.0,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,28023,Spain,Fernandez,Jesus,2
10185.0,39.0,57.82,1.0,2254.0,2018-11-14,3085.0,5,3,72.0,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,2
10197.0,50.0,78.79,7.0,3939.0,2018-11-26,3074.0,5,3,72.0,S700_2610,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,1
10208.0,46.0,74.45,1.0,3424.0,2019-01-02,3038.0,5,3,72.0,S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,1
10222.0,36.0,80.95,13.0,2914.0,2019-02-19,2991.0,5,3,72.0,S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,2
10233.0,29.0,82.4,1.0,2389.0,2019-03-29,2954.0,5,3,72.0,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,2
10248.0,32.0,75.89,4.0,2428.0,2019-05-07,2916.0,0,3,72.0,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,2
10261.0,44.0,68.67,2.0,3021.0,2019-06-17,2876.0,5,3,72.0,S700_2610,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,Fresnisre,Jean,1
10273.0,42.0,62.16,5.0,2610.0,2019-07-21,2843.0,5,3,72.0,S700_2610,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,2
10283.0,47.0,65.77,7.0,3091.0,2019-08-20,2814.0,5,3,72.0,S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,1
10295.0,44.0,58.55,2.0,2576.0,2019-09-10,2794.0,5,3,72.0,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,2
10306.0,43.0,75.17,1.0,3232.0,2019-10-14,2761.0,5,3,72.0,S700_2610,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,1
10316.0,48.0,74.45,18.0,3573.0,2019-11-01,2744.0,5,3,72.0,S700_2610,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,1
10327.0,21.0,96.31,1.0,2022.0,2019-11-10,2736.0,4,3,72.0,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,2
10339.0,50.0,74.35,9.0,3717.0,2019-11-23,2724.0,5,3,72.0,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,1
10350.0,29.0,75.35,12.0,2185.0,2019-12-02,2716.0,5,3,72.0,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,2
10373.0,41.0,70.33,16.0,2883.0,2020-01-31,2657.0,5,3,72.0,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,2
10386.0,37.0,135.61,10.0,5017.0,2020-03-01,2628.0,4,3,72.0,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,1
10397.0,22.0,66.5,4.0,1463.0,2020-03-28,2602.0,5,3,72.0,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,2
10414.0,31.0,75.89,4.0,2352.0,2020-05-06,2564.0,3,3,72.0,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,2
10103.0,42.0,106.21,6.0,4460.0,2018-01-29,3393.0,5,0,101.0,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,1
10114.0,42.0,113.29,10.0,4758.0,2018-04-01,3332.0,5,0,101.0,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,1
